occurrence_datetime,offense,borough,precinct,latitude,longitude,sector,jurisdiction,compstat_date,object_id,identifier,xcoord,ycoord
2010-03-28 23:00,GRAND LARCENY OF MOTOR VEHICLE,BROOKLYN,94,40.72171,-73.95065,F,N.Y. POLICE DEPT,2010-03-29,459437,f6f905f3,997930,202217
2010-03-28 23:00,GRAND LARCENY,QUEENS,114,40.7669,-73.92139,F,N.Y. TRANSIT POLICE,2010-03-29,459438,219ff18,1006025,218687
2010-03-28 23:15,ROBBERY,BROOKLYN,67,40.64523,-73.94753,C,N.Y. POLICE DEPT,2010-03-29,459439,28436875,998812,174352
2010-03-28 23:20,FELONY ASSAULT,BROOKLYN,73,40.67437,-73.91807,C,N.Y. POLICE DEPT,2010-03-29,459440,7397df23,1006976,184974
2010-03-28 23:20,ROBBERY,QUEENS,103,40.70624,-73.78916,B,N.Y. POLICE DEPT,2010-03-29,459441,14837346,1042706,196645
2010-03-28 23:30,GRAND LARCENY,MANHATTAN,14,40.75581,-73.9864,E,N.Y. TRANSIT POLICE,2010-03-29,459442,57390006,988018,214637
2010-03-28 23:30,GRAND LARCENY OF MOTOR VEHICLE,QUEENS,109,40.7832,-73.82009,R,N.Y. POLICE DEPT,2010-03-29,459742,7341275c,1034073,224666
2010-03-28 23:40,ROBBERY,QUEENS,103,40.69618,-73.80449,F,N.Y. POLICE DEPT,2010-03-29,459743,9bc386e6,1038464,192970
2010-03-28 23:45,GRAND LARCENY,QUEENS,102,40.68645,-73.8626,E,N.Y. POLICE DEPT,2010-03-29,459744,8532a74b,1022356,189396
2010-03-28 23:50,ROBBERY,MANHATTAN,26,40.81394,-73.9522,F,N.Y. POLICE DEPT,2010-03-29,459745,39ba2198,997482,235819
2010-03-29 00:00,ROBBERY,MANHATTAN,25,40.80277,-73.93957,B,N.Y. HOUSING POLICE,2010-03-29,579996,4a852c87,1000980,231749
2010-03-29 00:20,ROBBERY,MANHATTAN,13,40.73948,-73.97974,D,N.Y. POLICE DEPT,2010-03-29,579997,418d79c8,989866,208688
2010-03-29 00:30,GRAND LARCENY OF MOTOR VEHICLE,QUEENS,109,40.74951,-73.82865,C,N.Y. POLICE DEPT,2010-03-29,579998,30374999,1031727,212388
2010-03-29 00:35,BURGLARY,QUEENS,115,40.75572,-73.86579,I,N.Y. POLICE DEPT,2010-03-29,579999,80e14e1d,1021434,214631
2010-03-29 00:50,GRAND LARCENY,BROOKLYN,62,40.61972,-73.99729,H,N.Y. POLICE DEPT,2010-03-29,580000,c0a9f1bb,985004,165054
2010-03-29 01:00,GRAND LARCENY OF MOTOR VEHICLE,QUEENS,113,40.69226,-73.76668,I,N.Y. POLICE DEPT,2010-03-29,580001,73b15c10,1048952,191568
2010-03-29 01:00,ROBBERY,QUEENS,103,40.70184,-73.80905,A,N.Y. POLICE DEPT,2010-03-29,580002,7ad7b575,1037195,195032
2010-03-29 01:00,GRAND LARCENY,QUEENS,111,40.76309,-73.77624,H,N.Y. POLICE DEPT,2010-08-10,580003,9c27edf0,1046235,217368
2010-03-29 01:00,ROBBERY,MANHATTAN,28,40.80323,-73.95252,C,N.Y. POLICE DEPT,2010-03-29,580004,5962acbb,997394,231916
2010-03-29 01:00,GRAND LARCENY OF MOTOR VEHICLE,BRONX,43,40.82837,-73.87235,F,N.Y. POLICE DEPT,2010-03-30,580005,67adb215,1019576,241097
2010-03-29 01:10,ROBBERY,BRONX,47,40.90153,-73.84694,I,N.Y. POLICE DEPT,2010-03-29,580006,c79b7333,1026563,267763
2010-03-29 01:30,GRAND LARCENY,QUEENS,101,40.60479,-73.754,D,N.Y. POLICE DEPT,2010-03-29,580007,d401e623,1052559,159711
2010-03-29 01:30,GRAND LARCENY OF MOTOR VEHICLE,BROOKLYN,75,40.66771,-73.8576,M,N.Y. POLICE DEPT,2010-03-29,580008,cf5700f3,1023755,182570
2010-03-29 01:30,BURGLARY,BRONX,48,40.84478,-73.89713,C,N.Y. POLICE DEPT,2010-03-29,580009,e93216f8,1012711,247066
2010-03-29 01:36,ROBBERY,BRONX,46,40.85505,-73.91198,P,N.Y. POLICE DEPT,2010-03-29,580010,60c6f4e6,1008600,250803
2010-03-29 01:54,GRAND LARCENY,MANHATTAN,19,40.76981,-73.95764,H,N.Y. POLICE DEPT,2010-03-29,580011,61bec53,995985,219739
2010-03-29 02:00,RAPE,BROOKLYN,83,40.69796,-73.91808,G,N.Y. POLICE DEPT,2010-03-29,580012,d140db44,1006965,193571
2010-03-29 02:10,ROBBERY,QUEENS,103,40.69412,-73.79213,H,N.Y. POLICE DEPT,2010-03-29,580313,29e35af6,1041893,192230
2010-03-29 03:00,RAPE,QUEENS,104,40.70427,-73.89355,F,N.Y. POLICE DEPT,2010-03-29,580314,10598cc4,1013764,195875
2010-03-29 03:00,ROBBERY,QUEENS,110,40.74752,-73.87679,D,N.Y. POLICE DEPT,2010-03-30,580315,d850afd6,1018390,211639
2010-03-29 03:00,FELONY ASSAULT,BRONX,49,40.85981,-73.84783,F,N.Y. POLICE DEPT,2010-03-29,580316,92c23210,1026343,252563
2010-03-29 04:00,GRAND LARCENY OF MOTOR VEHICLE,BROOKLYN,67,40.66413,-73.92415,N,N.Y. POLICE DEPT,2010-03-29,580317,6b8ac438,1005293,181242
2010-03-29 04:25,ROBBERY,BROOKLYN,63,40.63168,-73.92824,H,N.Y. POLICE DEPT,2010-03-29,580318,e610b7e9,1004168,169421
2010-03-29 04:30,GRAND LARCENY,QUEENS,114,40.76931,-73.91551,R,N.Y. TRANSIT POLICE,2010-03-29,580319,45b985c8,1007654,219564
2010-03-29 04:30,FELONY ASSAULT,QUEENS,104,40.70283,-73.90649,E,N.Y. POLICE DEPT,2010-03-29,580320,9ca525b1,1010178,195348
2010-03-29 04:45,ROBBERY,BROOKLYN,75,40.67115,-73.86132,I,N.Y. POLICE DEPT,2010-03-29,580321,8573892a,1022721,183822
2010-03-29 04:50,ROBBERY,MANHATTAN,33,40.84389,-73.93493,C,N.Y. POLICE DEPT,2010-03-29,580322,193381c4,1002253,246734
2010-03-29 05:00,FELONY ASSAULT,QUEENS,104,40.7026,-73.90732,E,N.Y. POLICE DEPT,2010-03-29,580323,db055f61,1009948,195263
2010-03-29 05:10,ROBBERY,BROOKLYN,77,40.67125,-73.92671,M,N.Y. POLICE DEPT,2010-03-29,580324,a621a861,1004580,183838
2010-03-29 06:00,GRAND LARCENY OF MOTOR VEHICLE,MANHATTAN,34,40.86439,-73.91633,D,N.Y. POLICE DEPT,2010-03-30,580325,1a5ac3f,1007393,254208
2010-03-29 06:05,BURGLARY,QUEENS,114,40.77146,-73.90641,B,N.Y. POLICE DEPT,2010-03-29,580326,78d9ac78,1010172,220352
2010-03-29 06:30,GRAND LARCENY,QUEENS,115,40.75437,-73.8669,I,N.Y. POLICE DEPT,2010-03-29,580327,cd3b1e7c,1021125,214139
2010-03-29 07:00,GRAND LARCENY OF MOTOR VEHICLE,QUEENS,103,40.70697,-73.75282,J,N.Y. POLICE DEPT,2010-03-29,580328,f62b1c00,1052781,196940
2010-03-29 07:00,GRAND LARCENY OF MOTOR VEHICLE,BRONX,44,40.8415,-73.91046,Q,N.Y. POLICE DEPT,2010-03-29,580329,b55a2476,1009025,245869
2010-03-29 07:30,GRAND LARCENY OF MOTOR VEHICLE,BROOKLYN,68,40.63048,-74.02522,E,N.Y. POLICE DEPT,2010-03-31,580330,56eca4e9,977249,168975
2010-03-29 07:40,BURGLARY,BROOKLYN,77,40.66844,-73.92412,M,N.Y. POLICE DEPT,2010-03-29,580331,19111600,1005300,182814
2010-03-29 07:45,GRAND LARCENY,BROOKLYN,70,40.64962,-73.96263,J,N.Y. POLICE DEPT,2010-03-29,580332,95f3a588,994620,175951
2010-03-29 07:45,BURGLARY,MANHATTAN,17,40.74733,-73.97696,C,N.Y. POLICE DEPT,2010-03-29,580636,6dea52e9,990634,211546
2010-03-29 08:00,GRAND LARCENY,BROOKLYN,75,40.67615,-73.89354,A,N.Y. POLICE DEPT,2014-03-10,580637,c59928a0,1013781,185630
2010-03-29 08:00,GRAND LARCENY,BROOKLYN,84,40.68757,-73.98852,H,N.Y. POLICE DEPT,2010-04-14,580638,324dd640,987434,189775
2010-03-29 08:00,GRAND LARCENY OF MOTOR VEHICLE,QUEENS,102,40.68844,-73.85094,D,N.Y. POLICE DEPT,2010-03-31,580639,3fbec61d,1025588,190127
2010-03-29 08:00,BURGLARY,QUEENS,110,40.74606,-73.86916,D,N.Y. POLICE DEPT,2010-04-04,580640,c2d4142,1020506,211110
2010-03-29 08:00,GRAND LARCENY,MANHATTAN,18,40.76365,-73.97558,H,N.Y. POLICE DEPT,2010-03-31,580641,528b66c2,991014,217494
2010-03-29 08:00,GRAND LARCENY,BRONX,52,40.87898,-73.88244,K,N.Y. POLICE DEPT,2010-03-30,580642,228445f8,1016759,259533
2010-03-29 08:15,BURGLARY,BROOKLYN,77,40.67325,-73.96499,B,N.Y. POLICE DEPT,2010-03-29,580643,9f8564ae,993962,184557
2010-03-29 08:30,BURGLARY,BROOKLYN,61,40.5929,-73.93945,B,N.Y. POLICE DEPT,2010-03-29,580644,dbfb1bef,1001067,155290
2010-03-29 08:30,GRAND LARCENY OF MOTOR VEHICLE,BROOKLYN,90,40.71415,-73.94855,I,N.Y. POLICE DEPT,2010-03-29,580645,5d87225,998514,199462
2010-03-29 08:30,FELONY ASSAULT,MANHATTAN,34,40.86447,-73.92031,C,N.Y. POLICE DEPT,2010-03-29,580646,65dc9332,1006293,254234
2010-03-29 08:40,ROBBERY,MANHATTAN,10,40.74813,-74.00123,D,N.Y. HOUSING POLICE,2010-03-29,580647,2f1a778d,983910,211837
2010-03-29 08:45,ROBBERY,BRONX,43,40.83194,-73.85104,G,N.Y. POLICE DEPT,2010-03-29,580648,d63132d0,1025472,242406
2010-03-29 08:50,BURGLARY,MANHATTAN,17,40.74733,-73.97696,C,N.Y. POLICE DEPT,2010-03-29,580649,2a4a2839,990634,211546
2010-03-29 09:00,BURGLARY,BROOKLYN,60,40.57934,-73.96333,B,N.Y. POLICE DEPT,2010-04-01,580650,37124e3c,994436,150344
2010-03-29 09:00,BURGLARY,BROOKLYN,62,40.61118,-73.99998,F,N.Y. POLICE DEPT,2010-03-29,580651,bf5221e,984256,161944
2010-03-29 09:00,BURGLARY,BROOKLYN,70,40.63069,-73.96731,E,N.Y. POLICE DEPT,2010-03-29,580652,1ab35028,993323,169051
2010-03-29 09:00,BURGLARY,QUEENS,105,40.65773,-73.77009,A,N.Y. POLICE DEPT,2010-03-30,580653,4daa39c0,1048039,178985
2010-03-29 09:00,GRAND LARCENY OF MOTOR VEHICLE,QUEENS,106,40.67454,-73.8034,I,N.Y. POLICE DEPT,2010-03-30,580654,8053aaf7,1038784,185089
2010-03-29 09:00,RAPE,BROOKLYN,83,40.69796,-73.91808,H,N.Y. POLICE DEPT,2010-05-17,580655,b6b9b89,1006965,193571
2010-03-29 09:00,BURGLARY,BROOKLYN,83,40.70251,-73.92687,J,N.Y. POLICE DEPT,2010-03-31,580956,1b76c3c3,1004528,195225
2010-03-29 09:00,GRAND LARCENY,QUEENS,113,40.70422,-73.76623,P,N.Y. POLICE DEPT,2010-03-31,580957,d22a7f76,1049066,195928
2010-03-29 09:00,GRAND LARCENY,MANHATTAN,10,40.74108,-73.99971,A,N.Y. POLICE DEPT,2010-04-08,580958,42e01c01,984331,209268
2010-03-29 09:00,GRAND LARCENY,MANHATTAN,17,40.74353,-73.97287,C,N.Y. POLICE DEPT,2011-06-15,580959,b61eaa74,991768,210161
2010-03-29 09:05,BURGLARY,BROOKLYN,88,40.68613,-73.97095,F,N.Y. POLICE DEPT,2010-03-29,580960,66e7289d,992306,189250
2010-03-29 09:20,GRAND LARCENY,MANHATTAN,1,40.7196,-74.00301,G,N.Y. POLICE DEPT,2010-03-29,580961,1d85cae7,983417,201445
2010-03-29 09:30,GRAND LARCENY,MANHATTAN,32,40.81345,-73.94135,C,N.Y. POLICE DEPT,2010-03-29,580962,d5fa9f6a,1000486,235640
2010-03-29 09:45,GRAND LARCENY OF MOTOR VEHICLE,BROOKLYN,88,40.69008,-73.96056,J,N.Y. POLICE DEPT,2010-03-29,580963,ed633842,995188,190691
2010-03-29 10:00,BURGLARY,BROOKLYN,70,40.62548,-73.94765,D,N.Y. POLICE DEPT,2010-04-07,580964,ad0c7aec,998783,167157
2010-03-29 10:00,GRAND LARCENY,BROOKLYN,70,40.64969,-73.96508,J,N.Y. POLICE DEPT,2010-03-30,580965,a8938c38,993939,175975
2010-03-29 10:00,GRAND LARCENY OF MOTOR VEHICLE,QUEENS,104,40.69566,-73.89504,A,N.Y. POLICE DEPT,2010-03-30,580966,29efb161,1013355,192739
2010-03-29 10:00,GRAND LARCENY,MANHATTAN,1,40.72635,-74.0047,I,N.Y. POLICE DEPT,2010-03-29,580967,64f9c552,982949,203903
2010-03-29 10:00,GRAND LARCENY,MANHATTAN,34,40.86988,-73.9209,D,N.Y. POLICE DEPT,2010-04-02,580968,32efdb39,1006128,256207
2010-03-29 10:10,GRAND LARCENY OF MOTOR VEHICLE,BRONX,49,40.85367,-73.86773,D,N.Y. POLICE DEPT,2010-03-29,580969,50cc06a9,1020841,250317
2010-03-29 10:30,ROBBERY,BRONX,48,40.85731,-73.88413,A,N.Y. POLICE DEPT,2010-03-29,580970,11a2d249,1016303,251638
2010-03-29 10:30,BURGLARY,BRONX,49,40.86835,-73.86343,H,N.Y. POLICE DEPT,2010-03-29,580971,17f8ed01,1022023,255666
2010-03-29 10:42,GRAND LARCENY,MANHATTAN,17,40.7422,-73.97468,A,N.Y. POLICE DEPT,2010-04-12,580972,8a5bab69,991266,209677
2010-03-29 10:45,ROBBERY,MANHATTAN,23,40.79075,-73.95063,C,N.Y. HOUSING POLICE,2010-03-29,580973,cd4bc930,997920,227368
2010-03-29 11:00,ROBBERY,BROOKLYN,81,40.68964,-73.9274,E,N.Y. POLICE DEPT,2010-03-29,580974,4972a1d9,1004383,190536
2010-03-29 11:00,BURGLARY,MANHATTAN,25,40.798,-73.93705,A,N.Y. POLICE DEPT,2010-03-29,580975,745959e2,1001679,230014
2010-03-29 11:20,BURGLARY,MANHATTAN,14,40.75167,-73.97658,B,N.Y. POLICE DEPT,2010-03-29,580976,91e120aa,990740,213128
2010-03-29 11:30,GRAND LARCENY,BROOKLYN,83,40.69521,-73.92843,E,N.Y. POLICE DEPT,2010-03-29,581278,29d01ff5,1004096,192566
2010-03-29 11:35,RAPE,MANHATTAN,6,40.73423,-74.00541,I,N.Y. POLICE DEPT,2010-03-29,581279,2c613bed,982752,206772
2010-03-29 11:50,BURGLARY,BROOKLYN,90,40.7139,-73.96533,A,N.Y. POLICE DEPT,2010-03-29,581280,c394c3f1,993863,199367
2010-03-29 12:00,GRAND LARCENY,QUEENS,100,40.58258,-73.83544,D,N.Y. POLICE DEPT,2010-04-12,581281,61f9565,1029959,151566
2010-03-29 12:00,GRAND LARCENY,BROOKLYN,68,40.61326,-74.0345,D,N.Y. POLICE DEPT,2010-05-02,581282,ad462c0f,974671,162703
2010-03-29 12:00,GRAND LARCENY,QUEENS,107,40.71244,-73.81848,M,N.Y. POLICE DEPT,2010-05-07,581283,55dd018c,1034573,198887
2010-03-29 12:00,GRAND LARCENY,MANHATTAN,7,40.72223,-73.98881,C,N.Y. POLICE DEPT,2010-05-15,581284,bf600381,987352,202400
2010-03-29 12:00,BURGLARY,QUEENS,110,40.74643,-73.88763,A,N.Y. POLICE DEPT,2010-03-31,581285,ff4d0f74,1015387,211237
2010-03-29 12:00,GRAND LARCENY,MANHATTAN,18,40.76665,-73.98479,H,N.Y. POLICE DEPT,2010-04-26,581286,28807dd6,988464,218586
2010-03-29 12:00,GRAND LARCENY,MANHATTAN,25,40.79942,-73.93551,A,N.Y. POLICE DEPT,2010-05-24,581287,bdeacfba,1002105,230529
2010-03-29 12:20,GRAND LARCENY,BROOKLYN,66,40.62424,-73.9886,D,N.Y. POLICE DEPT,2010-04-02,581288,7df47130,987416,166702
2010-03-29 12:30,ROBBERY,BROOKLYN,73,40.66158,-73.91548,J,N.Y. POLICE DEPT,2010-03-29,581289,c20b5fe6,1007700,180317
2010-03-29 12:30,GRAND LARCENY,BROOKLYN,88,40.68446,-73.97775,E,N.Y. POLICE DEPT,2010-03-29,581290,1c277bfd,990421,188642
2010-03-29 12:30,BURGLARY,BRONX,42,40.83343,-73.90265,C,N.Y. POLICE DEPT,2010-03-29,581291,7dd52e31,1011190,242929
2010-03-29 12:40,FELONY ASSAULT,BRONX,43,40.82876,-73.85814,G,N.Y. POLICE DEPT,2010-03-29,581292,1c5b31,1023510,241244
2010-03-29 13:00,GRAND LARCENY,BROOKLYN,90,40.70811,-73.96513,A,N.Y. POLICE DEPT,2010-03-30,581293,3fc0e23f,993917,197260
2010-03-29 13:00,BURGLARY,QUEENS,104,40.72392,-73.89915,H,N.Y. POLICE DEPT,2010-03-30,581294,532fe201,1012204,203035
2010-03-29 13:00,ROBBERY,MANHATTAN,10,40.74752,-73.99688,B,N.Y. POLICE DEPT,2010-04-02,581295,38779cee,985116,211616
2010-03-29 13:12,RAPE,BROOKLYN,67,40.64865,-73.95034,D,N.Y. POLICE DEPT,2010-03-29,581296,4befdd30,998032,175598
2010-03-29 13:18,GRAND LARCENY,MANHATTAN,18,40.75738,-73.98413,F,N.Y. POLICE DEPT,2010-03-29,581297,b0e04b73,988648,215208
2010-03-29 13:20,GRAND LARCENY,BRONX,52,40.88176,-73.88236,N,N.Y. POLICE DEPT,2010-03-29,581600,35e9ae9b,1016782,260544
2010-03-29 13:26,GRAND LARCENY,QUEENS,110,40.74315,-73.88335,A,N.Y. POLICE DEPT,2010-03-29,581601,e820e417,1016573,210045
2010-03-29 13:30,GRAND LARCENY,BROOKLYN,78,40.66459,-73.97853,H,N.Y. POLICE DEPT,2010-03-30,581602,ce0f543e,990206,181403
2010-03-29 13:33,GRAND LARCENY,BROOKLYN,63,40.62935,-73.92799,E,N.Y. POLICE DEPT,2010-03-29,581603,9f6cb85c,1004238,168569
2010-03-29 13:45,ROBBERY,BROOKLYN,75,40.67549,-73.90065,A,N.Y. POLICE DEPT,2010-03-29,581604,b5975393,1011808,185390
2010-03-29 14:00,FELONY ASSAULT,BRONX,40,40.8104,-73.92531,H,N.Y. POLICE DEPT,2010-03-29,581605,60f6a8dd,1004926,234532
2010-03-29 14:00,GRAND LARCENY,BROOKLYN,66,40.63398,-73.98963,E,N.Y. POLICE DEPT,2010-04-01,581606,f2a675fa,987130,170251
2010-03-29 14:00,GRAND LARCENY,BROOKLYN,79,40.68044,-73.95036,A,N.Y. POLICE DEPT,2010-03-29,581607,71f9cd0e,998019,187181
2010-03-29 14:00,BURGLARY,QUEENS,113,40.68074,-73.79596,G,N.Y. POLICE DEPT,2010-03-30,581608,a8f8dd7c,1040842,187353
2010-03-29 14:00,GRAND LARCENY,MANHATTAN,1,40.70368,-74.00967,C,N.Y. POLICE DEPT,2010-06-01,581609,e14d0042,981570,195645
2010-03-29 14:00,GRAND LARCENY,MANHATTAN,1,40.71158,-74.00746,A,N.Y. POLICE DEPT,2010-03-31,581610,54eff505,982182,198520
2010-03-29 14:15,BURGLARY,MANHATTAN,1,40.71601,-74.01201,F,N.Y. POLICE DEPT,2012-03-29,581611,24fec877,980921,200136
2010-03-29 14:30,GRAND LARCENY,BROOKLYN,68,40.6224,-74.0315,D,N.Y. POLICE DEPT,2010-03-30,581612,d7006fed,975506,166031
2010-03-29 14:30,BURGLARY,BROOKLYN,81,40.68367,-73.9337,H,N.Y. POLICE DEPT,2010-03-29,581613,822e727c,1002640,188361
2010-03-29 14:30,BURGLARY,QUEENS,107,40.73234,-73.78965,G,N.Y. POLICE DEPT,2010-03-30,581614,f7bf2c4a,1042547,206155
2010-03-29 14:30,GRAND LARCENY,MANHATTAN,25,40.79635,-73.93516,A,N.Y. POLICE DEPT,2010-03-29,581615,c67985f2,1002203,229413
2010-03-29 14:30,BURGLARY,BRONX,46,40.85626,-73.90688,K,N.Y. POLICE DEPT,2010-03-30,581616,d88ef32d,1010011,251248
2010-03-29 14:30,ROBBERY,BRONX,47,40.88549,-73.85838,E,N.Y. POLICE DEPT,2010-04-07,581617,f3f66493,1023411,261914
2010-03-29 14:32,FELONY ASSAULT,BROOKLYN,70,40.63463,-73.9532,G,N.Y. POLICE DEPT,2010-03-29,581618,59c53eed,997240,170490
2010-03-29 14:45,GRAND LARCENY OF MOTOR VEHICLE,QUEENS,110,40.74593,-73.89125,A,N.Y. POLICE DEPT,2010-03-29,581619,2e6c55c3,1014383,211055
2010-03-29 14:48,ROBBERY,MANHATTAN,14,40.751,-73.99062,C,N.Y. TRANSIT POLICE,2010-03-29,581919,1d8918a7,986848,212883
2010-03-29 15:00,GRAND LARCENY,BROOKLYN,63,40.58922,-73.8997,B,N.Y. POLICE DEPT,2010-04-11,581920,ea1ee4d6,1012109,153957
2010-03-29 15:00,GRAND LARCENY OF MOTOR VEHICLE,BROOKLYN,90,40.69915,-73.95563,F,N.Y. POLICE DEPT,2010-03-29,581921,fef4ea41,996553,193996
2010-03-29 15:00,GRAND LARCENY,MANHATTAN,14,40.74912,-73.98617,C,N.Y. POLICE DEPT,2010-03-29,581922,6e095db1,988083,212199
2010-03-29 15:00,ROBBERY,BRONX,40,40.81362,-73.91572,C,N.Y. POLICE DEPT,2010-03-29,581923,88733ea5,1007580,235710
2010-03-29 15:10,ROBBERY,BRONX,42,40.82277,-73.90709,H,N.Y. POLICE DEPT,2010-03-29,581924,c1cd5dfd,1009966,239046
2010-03-29 15:15,ROBBERY,BROOKLYN,67,40.64976,-73.95038,B,N.Y. POLICE DEPT,2010-03-29,581925,15fc591,998019,176001
2010-03-29 15:15,ROBBERY,BROOKLYN,81,40.67812,-73.92171,J,N.Y. POLICE DEPT,2010-03-29,581926,bf4e5bcc,1005965,186342
2010-03-29 15:30,GRAND LARCENY,MANHATTAN,14,40.75043,-73.98928,D,N.Y. POLICE DEPT,2010-03-29,581927,9fd98f76,987220,212676
2010-03-29 15:45,GRAND LARCENY,QUEENS,106,40.67788,-73.82007,,N.Y. POLICE DEPT,2010-03-29,581928,8a3b712c,1034158,186296
2010-03-29 15:58,FELONY ASSAULT,QUEENS,114,40.76931,-73.91551,R,HEALTH & HOSP CORP,2010-03-29,581929,262c9217,1007654,219564
2010-03-29 16:00,BURGLARY,BROOKLYN,70,40.62548,-73.94765,D,N.Y. POLICE DEPT,2010-04-01,581930,960adbb8,998783,167157
2010-03-29 16:00,ROBBERY,BROOKLYN,63,40.63341,-73.92055,H,N.Y. HOUSING POLICE,2010-03-31,581931,f2c1005f,1006303,170052
2010-03-29 16:00,FELONY ASSAULT,BROOKLYN,75,40.66828,-73.88115,F,N.Y. POLICE DEPT,2010-03-29,581932,f18b7596,1017220,182767
2010-03-29 16:00,RAPE,QUEENS,113,40.6797,-73.77605,C,N.Y. POLICE DEPT,2010-03-29,581933,988896bd,1046367,186986
2010-03-29 16:00,GRAND LARCENY OF MOTOR VEHICLE,QUEENS,104,40.71415,-73.88234,M,N.Y. POLICE DEPT,2010-04-05,581934,3429c32e,1016867,199481
2010-03-29 16:00,BURGLARY,QUEENS,105,40.71949,-73.73114,I,N.Y. POLICE DEPT,2010-03-30,581935,3eac1cc4,1058779,201517
2010-03-29 16:00,GRAND LARCENY,QUEENS,110,40.73393,-73.87158,F,N.Y. POLICE DEPT,2010-03-29,581936,d6fc9172,1019840,206689
2010-03-29 16:00,GRAND LARCENY,MANHATTAN,18,40.76266,-73.98213,E,N.Y. POLICE DEPT,2010-03-29,581937,3c1ce206,989202,217133
2010-03-29 16:00,BURGLARY,BRONX,45,40.82144,-73.82753,A,N.Y. HOUSING POLICE,2010-03-30,581938,62189383,1031987,238593
2010-03-29 16:00,GRAND LARCENY,BRONX,49,40.84803,-73.84971,B,N.Y. POLICE DEPT,2010-04-01,581939,ffe9ea01,1025830,248272
2010-03-29 16:00,ROBBERY,BRONX,52,40.86331,-73.89122,G,N.Y. POLICE DEPT,2010-03-29,582241,522ccd43,1014338,253821
2010-03-29 16:00,GRAND LARCENY,BRONX,49,40.87056,-73.84641,I,N.Y. TRANSIT POLICE,2010-03-29,582242,639480c5,1026729,256481
2010-03-29 16:25,ROBBERY,BROOKLYN,88,40.69314,-73.96932,G,N.Y. POLICE DEPT,2010-03-29,582243,6f33af93,992758,191803
2010-03-29 16:30,GRAND LARCENY OF MOTOR VEHICLE,QUEENS,109,40.74692,-73.8276,C,N.Y. POLICE DEPT,2010-03-30,582244,f67bf84d,1032019,211444
2010-03-29 16:40,GRAND LARCENY,QUEENS,109,40.75987,-73.82897,F,N.Y. POLICE DEPT,2010-03-29,582245,3d272be8,1031631,216161
2010-03-29 16:45,GRAND LARCENY,MANHATTAN,18,40.76398,-73.97324,C,N.Y. POLICE DEPT,2010-03-30,582246,6168376,991663,217612
2010-03-29 16:46,FELONY ASSAULT,MANHATTAN,28,40.8001,-73.9511,B,N.Y. POLICE DEPT,2010-03-29,582247,27661aa4,997790,230775
2010-03-29 16:56,ROBBERY,MANHATTAN,13,40.73672,-73.98574,C,N.Y. POLICE DEPT,2010-03-29,582248,896df6b8,988203,207681
2010-03-29 17:00,BURGLARY,QUEENS,101,40.59959,-73.74167,A,N.Y. POLICE DEPT,2010-04-01,582249,56438098,1055989,157826
2010-03-29 17:00,FELONY ASSAULT,BROOKLYN,90,40.70159,-73.94275,G,N.Y. POLICE DEPT,2010-03-29,582250,36146531,1000125,194886
2010-03-29 17:00,GRAND LARCENY,MANHATTAN,1,40.70564,-74.01145,C,N.Y. POLICE DEPT,2010-03-29,582251,91796392,981075,196357
2010-03-29 17:00,GRAND LARCENY,MANHATTAN,5,40.71483,-73.99368,B,N.Y. POLICE DEPT,2010-03-29,582252,14187e8a,986003,199706
2010-03-29 17:00,ROBBERY,QUEENS,114,40.75749,-73.94616,M,N.Y. HOUSING POLICE,2010-03-29,582253,8361a564,999166,215253
2010-03-29 17:00,GRAND LARCENY,MANHATTAN,20,40.77292,-73.98579,B,N.Y. HOUSING POLICE,2010-03-29,582254,26801362,988187,220871
2010-03-29 17:00,BURGLARY,MANHATTAN,28,40.80776,-73.94335,E,N.Y. POLICE DEPT,2010-03-30,582255,ab9ab3d1,999934,233568
2010-03-29 17:00,GRAND LARCENY,BRONX,43,40.82072,-73.85158,B,N.Y. POLICE DEPT,2010-03-30,582256,8836e651,1025329,238319
2010-03-29 17:00,ROBBERY,MANHATTAN,34,40.86156,-73.92472,C,N.Y. POLICE DEPT,2010-04-01,582257,f92799e4,1005074,253173
2010-03-29 17:00,GRAND LARCENY,BRONX,52,40.86222,-73.89444,D,N.Y. POLICE DEPT,2010-03-29,582258,9acc4233,1013448,253421
2010-03-29 17:15,GRAND LARCENY,MANHATTAN,6,40.73512,-73.99146,D,N.Y. POLICE DEPT,2010-03-29,582259,9e41e7fd,986618,207098
2010-03-29 17:30,BURGLARY,QUEENS,103,40.71083,-73.78868,B,N.Y. POLICE DEPT,2010-03-29,582260,b2373a05,1042837,198317
2010-03-29 17:30,FELONY ASSAULT,QUEENS,115,40.76129,-73.86552,A,N.Y. POLICE DEPT,2010-03-29,582559,f05b37cc,1021504,216660
2010-03-29 17:35,ROBBERY,BROOKLYN,73,40.67522,-73.91938,C,N.Y. POLICE DEPT,2010-03-29,582560,3927c782,1006612,185285
2010-03-29 17:45,ROBBERY,BROOKLYN,81,40.69123,-73.93968,C,N.Y. POLICE DEPT,2010-03-29,582561,c6325479,1000978,191112
2010-03-29 18:00,GRAND LARCENY OF MOTOR VEHICLE,BROOKLYN,61,40.57573,-73.95265,D,N.Y. POLICE DEPT,2010-04-07,582562,d3d1c6bb,997404,149031
